config_id,optimizer,learning_rate,dropout,hidden_sizes,total_params,epoch,train_loss,validation_accuracy,elapsed_sec
Adam_lr0.0005_do0.1_h256-128,Adam,0.0005,0.1,256-128,235914,20,0.012593770851434103,98.24000000000001,39.80137137402198
Adam_lr0.0005_do0.2_h512-256,Adam,0.0005,0.2,512-256,537354,1,0.35285888897911,96.47,3.437078000002657
Adam_lr0.0005_do0.2_h512-256,Adam,0.0005,0.2,512-256,537354,2,0.14743361779085207,97.22,7.045528415997978
Adam_lr0.0005_do0.2_h512-256,Adam,0.0005,0.2,512-256,537354,3,0.10168958207055866,97.61,10.577240166006959
Adam_lr0.0005_do0.2_h512-256,Adam,0.0005,0.2,512-256,537354,4,0.07572084511939375,97.72999999999999,14.04996824900445
Adam_lr0.0005_do0.2_h512-256,Adam,0.0005,0.2,512-256,537354,5,0.06029849415723628,97.96000000000001,17.659076915006153
Adam_lr0.0005_do0.2_h512-256,Adam,0.0005,0.2,512-256,537354,6,0.05142099759508629,97.88,21.23715324800287
Adam_lr0.0005_do0.2_h512-256,Adam,0.0005,0.2,512-256,537354,7,0.04234264114806328,98.11,24.795364163990598
Adam_lr0.0005_do0.2_h512-256,Adam,0.0005,0.2,512-256,537354,8,0.0356412030073288,98.14,28.322159746996476
Adam_lr0.0005_do0.2_h512-256,Adam,0.0005,0.2,512-256,537354,9,0.03257213920808427,98.1,31.94970687200839
Adam_lr0.0005_do0.2_h512-256,Adam,0.0005,0.2,512-256,537354,10,0.03002938056503785,98.05,35.47291091301304
Adam_lr0.0005_do0.2_h512-256,Adam,0.0005,0.2,512-256,537354,11,0.026497479355496727,98.13,39.03040491300635
Adam_lr0.0005_do0.2_h512-256,Adam,0.0005,0.2,512-256,537354,12,0.02272792598470659,98.21,42.660811620997265
Adam_lr0.0005_do0.2_h512-256,Adam,0.0005,0.2,512-256,537354,13,0.02197818361187167,98.17,46.16195395500108
Adam_lr0.0005_do0.2_h512-256,Adam,0.0005,0.2,512-256,537354,14,0.020905617519310082,98.27,49.71600849699462
Adam_lr0.0005_do0.2_h512-256,Adam,0.0005,0.2,512-256,537354,15,0.017515231711980696,98.34,53.24390537198633
Adam_lr0.0005_do0.2_h512-256,Adam,0.0005,0.2,512-256,537354,16,0.017041922386108913,98.37,56.88592687199707
Adam_lr0.0005_do0.2_h512-256,Adam,0.0005,0.2,512-256,537354,17,0.017169783598633435,98.2,60.49934512199252
Adam_lr0.0005_do0.2_h512-256,Adam,0.0005,0.2,512-256,537354,18,0.014283171537867921,98.36,64.07905224699061
Adam_lr0.0005_do0.2_h512-256,Adam,0.0005,0.2,512-256,537354,19,0.014043258767638062,98.31,67.81736083098804
Adam_lr0.0005_do0.2_h512-256,Adam,0.0005,0.2,512-256,537354,20,0.013881214584637282,98.36,71.34676670598856
Adam_lr0.0005_do0.2_h384-192,Adam,0.0005,0.2,384-192,378442,1,0.3908876486780997,96.04,2.731764124997426
Adam_lr0.0005_do0.2_h384-192,Adam,0.0005,0.2,384-192,378442,2,0.16378870154735398,97.11999999999999,5.464002583990805
Adam_lr0.0005_do0.2_h384-192,Adam,0.0005,0.2,384-192,378442,3,0.11904456736633937,97.39,8.16221341698838
Adam_lr0.0005_do0.2_h384-192,Adam,0.0005,0.2,384-192,378442,4,0.09100485187514402,97.68,10.939434000989422
Adam_lr0.0005_do0.2_h384-192,Adam,0.0005,0.2,384-192,378442,5,0.07310974122327929,97.89,13.601839083989034
Adam_lr0.0005_do0.2_h384-192,Adam,0.0005,0.2,384-192,378442,6,0.0611505971815904,97.96000000000001,16.267532917991048
Adam_lr0.0005_do0.2_h384-192,Adam,0.0005,0.2,384-192,378442,7,0.054545889530057214,97.99,19.020665459000156
Adam_lr0.0005_do0.2_h384-192,Adam,0.0005,0.2,384-192,378442,8,0.045774119962719566,98.11,21.71447137600626
Adam_lr0.0005_do0.2_h384-192,Adam,0.0005,0.2,384-192,378442,9,0.04097780836830523,98.11,25.962672126013786
Adam_lr0.0005_do0.2_h384-192,Adam,0.0005,0.2,384-192,378442,10,0.03580069980280434,98.11999999999999,29.699424417020055
Adam_lr0.0005_do0.2_h384-192,Adam,0.0005,0.2,384-192,378442,11,0.03384986343298409,98.16,37.406173584022326
Adam_lr0.0005_do0.2_h384-192,Adam,0.0005,0.2,384-192,378442,12,0.03011674502279843,98.25,44.041342626020196
Adam_lr0.0005_do0.2_h384-192,Adam,0.0005,0.2,384-192,378442,13,0.02653025466381164,98.15,52.13960441702511
Adam_lr0.0005_do0.2_h384-192,Adam,0.0005,0.2,384-192,378442,14,0.02457738451952391,98.21,59.52621383302903
Adam_lr0.0005_do0.2_h384-192,Adam,0.0005,0.2,384-192,378442,15,0.024156657412832717,98.19,67.77506949903909
Adam_lr0.0005_do0.2_h384-192,Adam,0.0005,0.2,384-192,378442,16,0.022137804306475443,98.28,75.57505833204777
Adam_lr0.0005_do0.2_h384-192,Adam,0.0005,0.2,384-192,378442,17,0.01947370403035137,98.29,81.07583716603403
Adam_lr0.0005_do0.2_h384-192,Adam,0.0005,0.2,384-192,378442,18,0.0206762027222309,98.29,86.54496637402917
Adam_lr0.0005_do0.2_h384-192,Adam,0.0005,0.2,384-192,378442,19,0.01705476045143382,98.16,91.69629124902713
Adam_lr0.0005_do0.2_h384-192,Adam,0.0005,0.2,384-192,378442,20,0.016737051358449627,98.33,95.4112204570265
Adam_lr0.0005_do0.2_h256-128,Adam,0.0005,0.2,256-128,235914,1,0.4753321003974128,95.25,2.8145674590050476
Adam_lr0.0005_do0.2_h256-128,Adam,0.0005,0.2,256-128,235914,2,0.20151171146780705,96.67999999999999,5.158899501009728
Adam_lr0.0005_do0.2_h256-128,Adam,0.0005,0.2,256-128,235914,3,0.14778079296186875,97.04,7.328567959004431
Adam_lr0.0005_do0.2_h256-128,Adam,0.0005,0.2,256-128,235914,4,0.11602920518940397,97.63,9.470854458995746
Adam_lr0.0005_do0.2_h256-128,Adam,0.0005,0.2,256-128,235914,5,0.09913518104480536,97.65,11.560255291988142
Adam_lr0.0005_do0.2_h256-128,Adam,0.0005,0.2,256-128,235914,6,0.0826727078234426,97.75,13.796098416991299
Adam_lr0.0005_do0.2_h256-128,Adam,0.0005,0.2,256-128,235914,7,0.07450524817042263,97.87,16.027873125000042
Adam_lr0.0005_do0.2_h256-128,Adam,0.0005,0.2,256-128,235914,8,0.06212826694457303,97.95,18.05392095899151
Adam_lr0.0005_do0.2_h256-128,Adam,0.0005,0.2,256-128,235914,9,0.057516951459882226,98.0,20.03885983399232
Adam_lr0.0005_do0.2_h256-128,Adam,0.0005,0.2,256-128,235914,10,0.05127578502674426,98.04,21.959712000985746
Adam_lr0.0005_do0.2_h256-128,Adam,0.0005,0.2,256-128,235914,11,0.04509468465774365,98.0,23.834184334991733
Adam_lr0.0005_do0.2_h256-128,Adam,0.0005,0.2,256-128,235914,12,0.04440525653389545,98.0,25.720212293002987
Adam_lr0.0005_do0.2_h256-128,Adam,0.0005,0.2,256-128,235914,13,0.0411139662807876,97.95,27.70656545899692
Adam_lr0.0005_do0.2_h256-128,Adam,0.0005,0.2,256-128,235914,14,0.038717201753499096,98.06,29.735134125992772
Adam_lr0.0005_do0.2_h256-128,Adam,0.0005,0.2,256-128,235914,15,0.032266887782948436,98.18,31.97563991700008
Adam_lr0.0005_do0.2_h256-128,Adam,0.0005,0.2,256-128,235914,16,0.03288112418638193,98.11,33.92636666698672
Adam_lr0.0005_do0.2_h256-128,Adam,0.0005,0.2,256-128,235914,17,0.02928849957950636,98.15,35.824147249993985
Adam_lr0.0005_do0.2_h256-128,Adam,0.0005,0.2,256-128,235914,18,0.02911243959772353,98.14,37.63068829198892
Adam_lr0.0005_do0.2_h256-128,Adam,0.0005,0.2,256-128,235914,19,0.02713593462175887,98.04,39.4671657079889
Adam_lr0.0005_do0.2_h256-128,Adam,0.0005,0.2,256-128,235914,20,0.024445116328000994,98.4,43.63952737399086
Adam_lr0.001_do0.0_h512-256,Adam,0.001,0.0,512-256,537354,1,0.20211403593212426,97.05,4.352156291992287
Adam_lr0.001_do0.0_h512-256,Adam,0.001,0.0,512-256,537354,2,0.07311475950421169,97.42,9.026456916995812
Adam_lr0.001_do0.0_h512-256,Adam,0.001,0.0,512-256,537354,3,0.04343459359733633,97.63,13.604052458002116
Adam_lr0.001_do0.0_h512-256,Adam,0.001,0.0,512-256,537354,4,0.029820973673937236,97.64,17.73725745800766
Adam_lr0.001_do0.0_h512-256,Adam,0.001,0.0,512-256,537354,5,0.020671308042272393,98.00999999999999,21.310536124015925
Adam_lr0.001_do0.0_h512-256,Adam,0.001,0.0,512-256,537354,6,0.01768918950260197,97.7,24.9880255410244
Adam_lr0.001_do0.0_h512-256,Adam,0.001,0.0,512-256,537354,7,0.014455840598891719,97.58,28.908488625020254
Adam_lr0.001_do0.0_h512-256,Adam,0.001,0.0,512-256,537354,8,0.014696813331582254,97.8,32.58581995802524
Adam_lr0.001_do0.0_h512-256,Adam,0.001,0.0,512-256,537354,9,0.010694183881820567,98.09,36.37839212502877
Adam_lr0.001_do0.0_h512-256,Adam,0.001,0.0,512-256,537354,10,0.013298726960638281,97.69,40.879769584018504
Adam_lr0.001_do0.0_h512-256,Adam,0.001,0.0,512-256,537354,11,0.009765147070007058,98.05,45.06540645901987
Adam_lr0.001_do0.0_h512-256,Adam,0.001,0.0,512-256,537354,12,0.009841227790600017,97.82,48.76794054202037
Adam_lr0.001_do0.0_h512-256,Adam,0.001,0.0,512-256,537354,13,0.007215128428342343,98.11999999999999,52.53442645801988
Adam_lr0.001_do0.0_h512-256,Adam,0.001,0.0,512-256,537354,14,0.00840599538070773,98.09,56.27742404102173
Adam_lr0.001_do0.0_h512-256,Adam,0.001,0.0,512-256,537354,15,0.00968903929462158,98.00999999999999,60.52363262401195
Adam_lr0.001_do0.0_h512-256,Adam,0.001,0.0,512-256,537354,16,0.00843406345398771,98.0,64.632875832016
Adam_lr0.001_do0.0_h512-256,Adam,0.001,0.0,512-256,537354,17,0.007769189019828561,97.71,68.49195916501048
Adam_lr0.001_do0.0_h512-256,Adam,0.001,0.0,512-256,537354,18,0.004676306358286752,97.97,72.30231320700841
Adam_lr0.001_do0.0_h512-256,Adam,0.001,0.0,512-256,537354,19,0.00327440442332204,98.4,76.54503228999965
Adam_lr0.001_do0.0_h512-256,Adam,0.001,0.0,512-256,537354,20,0.004297325998573708,98.08,80.71180591499433
Adam_lr0.001_do0.0_h384-192,Adam,0.001,0.0,384-192,378442,1,0.21529111092550132,97.04,2.863304665996111
Adam_lr0.001_do0.0_h384-192,Adam,0.001,0.0,384-192,378442,2,0.07677949789705879,97.36,5.766504957995494
Adam_lr0.001_do0.0_h384-192,Adam,0.001,0.0,384-192,378442,3,0.04825518060555422,97.49,8.846551832990372
Adam_lr0.001_do0.0_h384-192,Adam,0.001,0.0,384-192,378442,4,0.03144691050734204,98.0,11.785145417001331
Adam_lr0.001_do0.0_h384-192,Adam,0.001,0.0,384-192,378442,5,0.022735361211042197,97.53,14.73348670800624
Adam_lr0.001_do0.0_h384-192,Adam,0.001,0.0,384-192,378442,6,0.017205699701882862,97.72999999999999,17.754960040998412
Adam_lr0.001_do0.0_h384-192,Adam,0.001,0.0,384-192,378442,7,0.014661605084659484,97.87,20.73705670799245
Adam_lr0.001_do0.0_h384-192,Adam,0.001,0.0,384-192,378442,8,0.016614863587508293,97.61,23.87400474898459
Adam_lr0.001_do0.0_h384-192,Adam,0.001,0.0,384-192,378442,9,0.0149044927087254,97.92999999999999,27.16527341498295
Adam_lr0.001_do0.0_h384-192,Adam,0.001,0.0,384-192,378442,10,0.007572469558581074,98.14,30.327466206988902
Adam_lr0.001_do0.0_h384-192,Adam,0.001,0.0,384-192,378442,11,0.008347398016361448,97.92999999999999,33.51517370698275
Adam_lr0.001_do0.0_h384-192,Adam,0.001,0.0,384-192,378442,12,0.012601034504227256,98.03,36.72654833197885
Adam_lr0.001_do0.0_h384-192,Adam,0.001,0.0,384-192,378442,13,0.012383457306164523,97.83,39.86522349898587
Adam_lr0.001_do0.0_h384-192,Adam,0.001,0.0,384-192,378442,14,0.009904998610053813,97.8,42.886672581982566
Adam_lr0.001_do0.0_h384-192,Adam,0.001,0.0,384-192,378442,15,0.0044381714906868335,97.89,45.9953921649867
Adam_lr0.001_do0.0_h384-192,Adam,0.001,0.0,384-192,378442,16,0.005508501848896089,98.00999999999999,49.07815128998482
Adam_lr0.001_do0.0_h384-192,Adam,0.001,0.0,384-192,378442,17,0.006346990717670345,97.99,52.104644789986196
Adam_lr0.001_do0.0_h384-192,Adam,0.001,0.0,384-192,378442,18,0.008769770374926962,97.89999999999999,55.08239778998541
Adam_lr0.001_do0.0_h384-192,Adam,0.001,0.0,384-192,378442,19,0.006102025695483429,97.89999999999999,58.06556358198577
Adam_lr0.001_do0.0_h384-192,Adam,0.001,0.0,384-192,378442,20,0.006192233254695237,98.03,61.17015987398918
Adam_lr0.001_do0.0_h256-128,Adam,0.001,0.0,256-128,235914,1,0.24700449533750465,96.77,2.0945551660115598
Adam_lr0.001_do0.0_h256-128,Adam,0.001,0.0,256-128,235914,2,0.08871341693052809,97.50999999999999,4.262379083011183
Adam_lr0.001_do0.0_h256-128,Adam,0.001,0.0,256-128,235914,3,0.055112351479541084,97.53,6.482785791013157
Adam_lr0.001_do0.0_h256-128,Adam,0.001,0.0,256-128,235914,4,0.03706100233071948,97.78,8.754119833014556
Adam_lr0.001_do0.0_h256-128,Adam,0.001,0.0,256-128,235914,5,0.02527251932872535,97.84,10.973212375014555
Adam_lr0.001_do0.0_h256-128,Adam,0.001,0.0,256-128,235914,6,0.02102444970925611,97.63,13.14744383301877
Adam_lr0.001_do0.0_h256-128,Adam,0.001,0.0,256-128,235914,7,0.016852558416730883,97.76,15.23019166602171
Adam_lr0.001_do0.0_h256-128,Adam,0.001,0.0,256-128,235914,8,0.014772220670679086,97.83,17.34201420802856
Adam_lr0.001_do0.0_h256-128,Adam,0.001,0.0,256-128,235914,9,0.011086724652733141,97.94,19.409720083029242
Adam_lr0.001_do0.0_h256-128,Adam,0.001,0.0,256-128,235914,10,0.011584200330592218,97.95,21.47494695802743
Adam_lr0.001_do0.0_h256-128,Adam,0.001,0.0,256-128,235914,11,0.008032487337861074,97.97,23.528944917037734
Adam_lr0.001_do0.0_h256-128,Adam,0.001,0.0,256-128,235914,12,0.011401379064392902,97.67,25.701673917035805
Adam_lr0.001_do0.0_h256-128,Adam,0.001,0.0,256-128,235914,13,0.008574450050894224,98.03,27.806515500036767
Adam_lr0.001_do0.0_h256-128,Adam,0.001,0.0,256-128,235914,14,0.009032424510483006,97.98,29.896355292046792
Adam_lr0.001_do0.0_h256-128,Adam,0.001,0.0,256-128,235914,15,0.009006422860297791,98.0,31.937700125039555
Adam_lr0.001_do0.0_h256-128,Adam,0.001,0.0,256-128,235914,16,0.00873975017465606,98.02,34.01688066605129
Adam_lr0.001_do0.0_h256-128,Adam,0.001,0.0,256-128,235914,17,0.006989586972593003,98.11999999999999,36.106282041044324
Adam_lr0.001_do0.0_h256-128,Adam,0.001,0.0,256-128,235914,18,0.005616354673656852,97.95,38.31479500004207
Adam_lr0.001_do0.0_h256-128,Adam,0.001,0.0,256-128,235914,19,0.004884360950464709,98.08,40.3605123750458
Adam_lr0.001_do0.0_h256-128,Adam,0.001,0.0,256-128,235914,20,0.007050060863217023,97.94,42.482111833043746
Adam_lr0.001_do0.1_h512-256,Adam,0.001,0.1,512-256,537354,1,0.2344241840835283,97.02,3.5365686250006547
Adam_lr0.001_do0.1_h512-256,Adam,0.001,0.1,512-256,537354,2,0.09462284185457728,97.27,7.151599333010381
Adam_lr0.001_do0.1_h512-256,Adam,0.001,0.1,512-256,537354,3,0.06202347919594179,97.77,10.78699362500629
Adam_lr0.001_do0.1_h512-256,Adam,0.001,0.1,512-256,537354,4,0.045325001286107724,97.92999999999999,14.42016366700409
Adam_lr0.001_do0.1_h512-256,Adam,0.001,0.1,512-256,537354,5,0.03670675961856077,97.94,18.007116000997485
Adam_lr0.001_do0.1_h512-256,Adam,0.001,0.1,512-256,537354,6,0.029785180783629833,97.94,21.69144729198888
Adam_lr0.001_do0.1_h512-256,Adam,0.001,0.1,512-256,537354,7,0.023963555494434748,98.03,25.27584766698419
Adam_lr0.001_do0.1_h512-256,Adam,0.001,0.1,512-256,537354,8,0.022600956408995468,98.13,28.887873041981948
Adam_lr0.001_do0.1_h512-256,Adam,0.001,0.1,512-256,537354,9,0.01810986929513949,98.2,32.63829079197603
Adam_lr0.001_do0.1_h512-256,Adam,0.001,0.1,512-256,537354,10,0.01961596770568753,97.91,36.38981524997507
Adam_lr0.001_do0.1_h512-256,Adam,0.001,0.1,512-256,537354,11,0.017463939640211586,98.1,40.07500579196494
Adam_lr0.001_do0.1_h512-256,Adam,0.001,0.1,512-256,537354,12,0.013207654467476664,98.17,43.856102666963125
Adam_lr0.001_do0.1_h512-256,Adam,0.001,0.1,512-256,537354,13,0.01146761727273797,98.15,47.71813308396668
Adam_lr0.001_do0.1_h512-256,Adam,0.001,0.1,512-256,537354,14,0.013972572137860835,98.11999999999999,51.50354695896385
Adam_lr0.001_do0.1_h512-256,Adam,0.001,0.1,512-256,537354,15,0.01099677786615999,98.35000000000001,55.41180816697306
Adam_lr0.001_do0.1_h512-256,Adam,0.001,0.1,512-256,537354,16,0.014635150294330143,98.22,59.3955577089655
Adam_lr0.001_do0.1_h512-256,Adam,0.001,0.1,512-256,537354,17,0.011680315141247346,98.15,63.155897708958946
Adam_lr0.001_do0.1_h512-256,Adam,0.001,0.1,512-256,537354,18,0.009938400736468726,98.18,66.97798983396206
Adam_lr0.001_do0.1_h512-256,Adam,0.001,0.1,512-256,537354,19,0.008124748462683342,98.31,70.7863664169563
Adam_lr0.001_do0.1_h512-256,Adam,0.001,0.1,512-256,537354,20,0.00871921218838261,98.08,74.58067570796993
Adam_lr0.001_do0.1_h384-192,Adam,0.001,0.1,384-192,378442,1,0.2525330375292524,97.16,3.009000416001072
Adam_lr0.001_do0.1_h384-192,Adam,0.001,0.1,384-192,378442,2,0.10194696837697653,97.39,5.973643831996014
Adam_lr0.001_do0.1_h384-192,Adam,0.001,0.1,384-192,378442,3,0.07209781639214546,97.72999999999999,8.923704373984947
Adam_lr0.001_do0.1_h384-192,Adam,0.001,0.1,384-192,378442,4,0.052538509147597556,97.87,12.000818540982436
Adam_lr0.001_do0.1_h384-192,Adam,0.001,0.1,384-192,378442,5,0.04001520419095849,97.91,14.912086457989062
Adam_lr0.001_do0.1_h384-192,Adam,0.001,0.1,384-192,378442,6,0.03331324870006536,97.86,17.801681499986444
Adam_lr0.001_do0.1_h384-192,Adam,0.001,0.1,384-192,378442,7,0.030669025122037747,98.05,20.690640415996313
Adam_lr0.001_do0.1_h384-192,Adam,0.001,0.1,384-192,378442,8,0.02364092049790064,98.16,23.746996998990653
Adam_lr0.001_do0.1_h384-192,Adam,0.001,0.1,384-192,378442,9,0.019838867167123898,98.17,26.689769374002935
Adam_lr0.001_do0.1_h384-192,Adam,0.001,0.1,384-192,378442,10,0.02010156697000564,98.11,29.595961083003203
Adam_lr0.001_do0.1_h384-192,Adam,0.001,0.1,384-192,378442,11,0.01825588805613954,98.13,32.64420224900823
Adam_lr0.001_do0.1_h384-192,Adam,0.001,0.1,384-192,378442,12,0.01680594844216464,98.17,35.621246415001224
Adam_lr0.001_do0.1_h384-192,Adam,0.001,0.1,384-192,378442,13,0.015851013097987386,97.94,38.652644206013065
Adam_lr0.001_do0.1_h384-192,Adam,0.001,0.1,384-192,378442,14,0.015193279042577619,98.06,41.601891039012116
Adam_lr0.001_do0.1_h384-192,Adam,0.001,0.1,384-192,378442,15,0.014131165656383836,97.95,44.50066516401421
Adam_lr0.001_do0.1_h384-192,Adam,0.001,0.1,384-192,378442,16,0.013907916053894206,98.27,47.397702914022375
Adam_lr0.001_do0.1_h384-192,Adam,0.001,0.1,384-192,378442,17,0.011229028144575291,98.2,50.3629559140245
Adam_lr0.001_do0.1_h384-192,Adam,0.001,0.1,384-192,378442,18,0.010577125102504876,98.24000000000001,53.302020831019036
Adam_lr0.001_do0.1_h384-192,Adam,0.001,0.1,384-192,378442,19,0.011865110813980098,98.09,56.16644879001251
Adam_lr0.001_do0.1_h384-192,Adam,0.001,0.1,384-192,378442,20,0.011089350578633785,98.11,59.043832123003085
Adam_lr0.001_do0.1_h256-128,Adam,0.001,0.1,256-128,235914,1,0.2973422935600195,96.59,2.0190034590050345
Adam_lr0.001_do0.1_h256-128,Adam,0.001,0.1,256-128,235914,2,0.12188975457785188,97.21,4.0708829590148525
Adam_lr0.001_do0.1_h256-128,Adam,0.001,0.1,256-128,235914,3,0.08434050472061919,97.61,6.078545417010901
Adam_lr0.001_do0.1_h256-128,Adam,0.001,0.1,256-128,235914,4,0.06571580264516218,97.8,8.072467167017749
Adam_lr0.001_do0.1_h256-128,Adam,0.001,0.1,256-128,235914,5,0.05170310242440281,97.85000000000001,10.060694875021
Adam_lr0.001_do0.1_h256-128,Adam,0.001,0.1,256-128,235914,6,0.042085507808599106,98.07000000000001,12.071695792023093
Adam_lr0.001_do0.1_h256-128,Adam,0.001,0.1,256-128,235914,7,0.036920995767432296,98.15,14.04021758302406
Adam_lr0.001_do0.1_h256-128,Adam,0.001,0.1,256-128,235914,8,0.03125950257569674,97.96000000000001,16.010951333024423
Adam_lr0.001_do0.1_h256-128,Adam,0.001,0.1,256-128,235914,9,0.02788571281901445,97.96000000000001,18.044608625015826
Adam_lr0.001_do0.1_h256-128,Adam,0.001,0.1,256-128,235914,10,0.026264664137963727,98.07000000000001,20.12436175001494
Adam_lr0.001_do0.1_h256-128,Adam,0.001,0.1,256-128,235914,11,0.02148164904421197,98.22,22.161966375017073
Adam_lr0.001_do0.1_h256-128,Adam,0.001,0.1,256-128,235914,12,0.02206335503990296,98.14,24.135890292018303
Adam_lr0.001_do0.1_h256-128,Adam,0.001,0.1,256-128,235914,13,0.01808212921803034,97.97,26.140257959021255
Adam_lr0.001_do0.1_h256-128,Adam,0.001,0.1,256-128,235914,14,0.01917887590339909,98.09,28.25772341802076
Adam_lr0.001_do0.1_h256-128,Adam,0.001,0.1,256-128,235914,15,0.016986582476016178,98.17,30.354826126029366
Adam_lr0.001_do0.1_h256-128,Adam,0.001,0.1,256-128,235914,16,0.015661897885302364,98.02,32.3896829590376
Adam_lr0.001_do0.1_h256-128,Adam,0.001,0.1,256-128,235914,17,0.015594336019194775,98.17,34.42607379204128
Adam_lr0.001_do0.1_h256-128,Adam,0.001,0.1,256-128,235914,18,0.01490708473070058,98.16,36.42809529203805
Adam_lr0.001_do0.1_h256-128,Adam,0.001,0.1,256-128,235914,19,0.013629230529722182,98.15,38.522083833042416
Adam_lr0.001_do0.1_h256-128,Adam,0.001,0.1,256-128,235914,20,0.012309196882768665,98.21,40.639337791042635
Adam_lr0.001_do0.2_h512-256,Adam,0.001,0.2,512-256,537354,1,0.2730588342556778,96.88,3.9127073750132695
Adam_lr0.001_do0.2_h512-256,Adam,0.001,0.2,512-256,537354,2,0.11775897815328626,97.26,7.620893584011355
Adam_lr0.001_do0.2_h512-256,Adam,0.001,0.2,512-256,537354,3,0.08170760403717835,97.78999999999999,11.355383334012004
Adam_lr0.001_do0.2_h512-256,Adam,0.001,0.2,512-256,537354,4,0.061751725315886755,97.84,15.189523876018939
Adam_lr0.001_do0.2_h512-256,Adam,0.001,0.2,512-256,537354,5,0.0515772259746496,98.05,19.340489626018098
Adam_lr0.001_do0.2_h512-256,Adam,0.001,0.2,512-256,537354,6,0.04369261149086285,97.92999999999999,23.260287042008713
Adam_lr0.001_do0.2_h512-256,Adam,0.001,0.2,512-256,537354,7,0.036695255947992826,98.07000000000001,27.053710417007096
Adam_lr0.001_do0.2_h512-256,Adam,0.001,0.2,512-256,537354,8,0.032344269151338645,98.22999999999999,30.74621029199625
Adam_lr0.001_do0.2_h512-256,Adam,0.001,0.2,512-256,537354,9,0.028905008479298985,98.19,34.41565537499264
Adam_lr0.001_do0.2_h512-256,Adam,0.001,0.2,512-256,537354,10,0.027147112289560342,98.24000000000001,38.15217658299662
Adam_lr0.001_do0.2_h512-256,Adam,0.001,0.2,512-256,537354,11,0.026557710504573135,98.19,41.938266874989495
Adam_lr0.001_do0.2_h512-256,Adam,0.001,0.2,512-256,537354,12,0.020999013570874615,98.2,45.65155387499544
Adam_lr0.001_do0.2_h512-256,Adam,0.001,0.2,512-256,537354,13,0.01876398562547752,98.15,49.471531499992125
Adam_lr0.001_do0.2_h512-256,Adam,0.001,0.2,512-256,537354,14,0.021285636519873356,98.25,54.13789545799955
Adam_lr0.001_do0.2_h512-256,Adam,0.001,0.2,512-256,537354,15,0.01757595413932618,98.29,58.01113233299111
Adam_lr0.001_do0.2_h512-256,Adam,0.001,0.2,512-256,537354,16,0.01654967365478492,98.42999999999999,61.94990874998621
Adam_lr0.001_do0.2_h512-256,Adam,0.001,0.2,512-256,537354,17,0.015366358991961697,98.45,65.7098882089922
Adam_lr0.001_do0.2_h512-256,Adam,0.001,0.2,512-256,537354,18,0.014242124697277196,98.45,69.68735383400053
Adam_lr0.001_do0.2_h512-256,Adam,0.001,0.2,512-256,537354,19,0.01301100902428101,98.45,73.49046958400868
Adam_lr0.001_do0.2_h512-256,Adam,0.001,0.2,512-256,537354,20,0.013358797775079942,98.34,77.26225070901273
Adam_lr0.001_do0.2_h384-192,Adam,0.001,0.2,384-192,378442,1,0.2986450149488715,96.89,2.883226999998442
Adam_lr0.001_do0.2_h384-192,Adam,0.001,0.2,384-192,378442,2,0.1292536063649051,97.43,5.6910974999918835
Adam_lr0.001_do0.2_h384-192,Adam,0.001,0.2,384-192,378442,3,0.0946761220175295,97.75,8.46871433299384
Adam_lr0.001_do0.2_h384-192,Adam,0.001,0.2,384-192,378442,4,0.0729211496551287,97.85000000000001,11.423400123996544
Adam_lr0.001_do0.2_h384-192,Adam,0.001,0.2,384-192,378442,5,0.05834684548220056,97.88,14.280190331992344
Adam_lr0.001_do0.2_h384-192,Adam,0.001,0.2,384-192,378442,6,0.04904535149660288,98.2,17.13781179000216
Adam_lr0.001_do0.2_h384-192,Adam,0.001,0.2,384-192,378442,7,0.04621193666542722,98.07000000000001,19.965208582012565
Adam_lr0.001_do0.2_h384-192,Adam,0.001,0.2,384-192,378442,8,0.037185242240164854,98.31,22.761669790008455
Adam_lr0.001_do0.2_h384-192,Adam,0.001,0.2,384-192,378442,9,0.03454885282625846,98.11,25.646407165011624
Adam_lr0.001_do0.2_h384-192,Adam,0.001,0.2,384-192,378442,10,0.030205583193678696,98.29,28.419224874014617
Adam_lr0.001_do0.2_h384-192,Adam,0.001,0.2,384-192,378442,11,0.02825036373700422,98.22999999999999,31.22349870701146
Adam_lr0.001_do0.2_h384-192,Adam,0.001,0.2,384-192,378442,12,0.02730915107798134,98.2,34.05757024901686
Adam_lr0.001_do0.2_h384-192,Adam,0.001,0.2,384-192,378442,13,0.02391975669531567,98.16,36.86550308202277
Adam_lr0.001_do0.2_h384-192,Adam,0.001,0.2,384-192,378442,14,0.021308883374567877,98.26,39.72006529101054
Adam_lr0.001_do0.2_h384-192,Adam,0.001,0.2,384-192,378442,15,0.0232744702310387,98.18,42.45629270700738
Adam_lr0.001_do0.2_h384-192,Adam,0.001,0.2,384-192,378442,16,0.020996005074724686,98.36,45.2600348739943
Adam_lr0.001_do0.2_h384-192,Adam,0.001,0.2,384-192,378442,17,0.0185932617192127,98.27,48.04762899900379
Adam_lr0.001_do0.2_h384-192,Adam,0.001,0.2,384-192,378442,18,0.018431315614956985,98.13,50.91812420700444
Adam_lr0.001_do0.2_h384-192,Adam,0.001,0.2,384-192,378442,19,0.016013118711806905,98.32,53.7218914150144
